# Version:            COMSOL 5.3.1.275
# Table:              Probe Table 4 - 
# Time (h)               <T> Ice Region (K)	 Icy Patch<CosZ>, CosZ    <T>_floor (K), Floor     COSZ_floor
116.14277810160807	135.60651342276316	0.16592573210163583	150.48897071331237	0.1925817927866801
117.36569049878824	143.25343651115818	0.34141598564494935	165.3116000465789	0.64887591890432
118.58860289596839	148.97901028955798	0.3096940085511298	178.10796683774723	0.6844752737461557
119.81151529314855	147.13393101796632	0.0940524361090493	176.38459203891375	0.2753424822430972
120.91213645061069	142.81099142210337	0			167.51118501920223	0
122.01275760807283	138.88147877271265	0			160.01983582930808	0
124.21399992299709	133.0383017296579	0.011501871011993733	148.8789056808188	0
125.39191953861236	136.2297735665925	0.2004629364464558	152.27537493066805	0.2741327329108871
126.56983915422762	143.79883840413453	0.348806232406068	167.1110087606258	0.6758936339476349
127.74775876984287	148.9640781851799	0.2994129466985421	178.71108357308148	0.6686389653026322
128.92567838545816	146.93477016520418	0.08610300626125635	176.37245709351333	0.2569332929977695
130.1035980010734	142.35903407082034	0			166.98284018874418	0
131.28151761668866	138.23022162544757	0			159.13932736098582	0
133.6373568479192	134.08360959452696	0.0441311530097548	147.70067306999925	0
134.85188734685525	139.44106591307914	0.26730501242768234	156.551587206828	0.43935837125361804
136.0664178457913	147.02118694080036	0.35504680067354066	172.36179859838566	0.7264013953261674
137.28094834472736	149.69342921132414	0.2291526245920673	179.62264709642184	0.5464795825783967
138.49547884366342	145.27956125412385	0.016083474988752202	170.7779038180011	0.03980342150370912
139.58855629270587	141.14121371000883	0			162.82677534922288	0
141.77471119079078	134.29398436643558	0			151.06025366722997	0
143.07904619628417	134.3555076971464	0.10567868112952675	147.3528242828746	0.06359778468864691
144.38338120177752	142.020995928706	0.32482070565675686	161.90754557049877	0.5963614462044053
145.53071731152392	148.38559923038062	0.336579407862925	175.7735450051302	0.7201582805859515
146.67805342127028	148.90625288248333	0.16751630811960377	178.77606832091166	0.4282874201096549
147.82538953101667	144.31890511673228	0.0012923328033130664	169.28575254449163	5.370574300442617E-4
148.97272564076303	140.08718657128287	0			161.24233046214772	0
151.26739786025578	133.39917993685052	0.003968037508496314	149.44116907164434	0
152.48424720216553	135.80981441864333	0.17509858510183285	150.95455109744645	0.21403805994137273
153.70109654407526	143.48197418115606	0.3439196266301842	165.89097536635458	0.6576008794108886
154.91794588598498	149.03086276958436	0.30578046042710194	178.34036934695092	0.6785443727726176
156.1347952278947	147.0154459701579	0.0886504419001332	176.2113280242816	0.26285858450890703
157.22995963561345	142.72063002029253	0			167.3965377942083	0
158.3251240433322	138.8169382773355	0			159.95372091576218	0
160.51545285876972	133.02408775876867	0.011810842226381289	148.86959319739762	0
161.6905238611767	136.22508870461965	0.20095932319999346	152.29614334950804	0.27532076898460384
162.86559486358365	143.777467554239	0.34879473458486143	167.09687754682835	0.6758478016269305
164.0406658659906	148.94580019617683	0.2998026983184738	178.69459012304068	0.6692536064537132
165.21573686839758	146.95827426718154	0.08727840559272289	176.43843615731942	0.2596682613077863
166.39080787080454	142.38966733805518	0			167.05575501391564	0
167.5658788732115	138.26574141240278	0			159.21524949310194	0
169.9160208780254	133.99048618181885	0.04190717438900694	147.77293627642712	0
171.12618171288022	139.23063230495848	0.2639450361000657	156.31657429048343	0.43074419233378525
172.3363425477351	146.82362350354305	0.35545666923562935	172.08622043322455	0.7249897257924183
173.54650338258995	149.68083238766076	0.23450458848964273	179.66476438628015	0.5563604238201134
174.7566642174448	145.38592506667297	0.019324779558147726	171.1335333620268	0.050006639958048264
175.8458089688142	141.25072327485825	0			163.1494046972063	0
178.02409847155292	134.4021206122667	0			151.33456815198477	0
179.34539490770297	134.23311014410677	0.09943535397854587	147.21503826368024	0.054001687704897675
180.66669134385302	141.95766825924906	0.32359458955572584	161.8312940579432	0.5927116254055855
181.80957930322845	148.34594130937154	0.3378662894246408	175.7073105596729	0.721507101022318
182.95246726260385	148.99963842404765	0.17187695898998698	178.9457446405382	0.43688039983868887
184.09535522197928	144.4400699163672	0.0019697105334137667	169.47875752657555	0.0013045860255896582
185.23824318135468	140.2102512861185	0			161.42917902708788	0
187.52401910010553	133.45205579132352	0.0027841084643835884	149.61382406614237	0
188.74522257477113	135.63125193176825	0.16804463467674033	150.58171862948032	0.19752579849724683
189.96642604943673	143.28298003768802	0.3419907721121915	165.42811950239476	0.6508503223262019
191.1876295241023	148.9705159342672	0.3088814046853219	178.14863125938794	0.6832545025311679
192.4088329987679	147.092974145283	0.09298268619495038	176.3463585955997	0.2729158303172459
193.50791612596691	142.77742641154833	0			167.48716442322035	0
194.60699925316592	138.8543410527439	0			160.00712724358632	0
196.80516550756397	133.01634917155513	0.011457036392055328	148.8786602964417	0
197.98243006619015	136.19729102486835	0.20017879870070307	152.25134123507837	0.273452904327426
199.15969462481632	143.76114273481463	0.34870499066234895	167.07170765871794	0.6754906554821782
200.3369591834425	148.93749284613295	0.2997657881757424	178.68942897347463	0.6691954432023438
201.51422374206868	146.93149683743886	0.08678654747174744	176.39937853692834	0.258523995484675
202.69148830069486	142.356801192721	0			167.00857812301285	0
203.86875285932103	138.22824070777156	0			159.16308315889145	0
206.2232819765734	134.03423880332414	0.04334107445937342	147.7192667898454	0
207.43629920362014	139.3509734600961	0.26613632664314313	156.46294115827422	0.4363574333518268
208.6493164306669	146.9364786058066	0.3552017403217035	172.2601921970617	0.7259345848773264
209.86233365771363	149.6740981561836	0.23102853852290647	179.63302233480752	0.5499510531700537
211.07535088476038	145.30022767439198	0.017159613784110482	170.89474581908854	0.04325325735024592
212.16706638910247	141.16306377127702	0			162.93220044688525	0
214.35049739778663	134.31506413961034	0			151.14863071290202	0
215.66041895725553	134.2933293094927	0.10339873187038992	147.29529085378115	0.060143610336446086
216.97034051672446	141.97643276319732	0.32433634391743466	161.86388102495746	0.594916916786459
218.1157990898742	148.3511757998995	0.3371040224169041	175.73516285284097	0.7207145482732558
219.26125766302394	148.92697601454125	0.16929679370582654	178.83564682376624	0.43179978350142273
220.40671623617368	144.3513583931807	0.0015575923150671122	169.3546530316958	8.098407263521171E-4
221.55217480932342	140.12085151750344	0			161.309720158505	0
223.84309195562292	133.40385334312975	0.003477561817361663	149.50353943758782	0
225.06152004316294	135.71737530494295	0.17214237372049568	150.78860970398978	0.20710791072675025
226.27994813070296	143.38005194629926	0.3431097664699779	165.68490454478035	0.6547416399192401
227.49837621824298	148.98918193645773	0.3071549086026935	178.25103154237888	0.6806419149326678
228.716804305783	147.0372271535581	0.09062281736157789	176.27044814627328	0.26744070140313697
229.81338958456905	142.73427883981685	0			167.43730099095396	0
230.9099748633551	138.8226907998562	0			159.97876314356657	0
233.10314542092715	133.0054123837553	0.0115665299666173	148.87525638188313	0
234.2791298831638	136.18771566192137	0.20031232056248344	152.2544637056786	0.2737723493227321
235.4551143454004	143.74369237401112	0.3486774769761871	167.0573999394145	0.6753813688950928
236.63109880763702	148.92369249615325	0.29999970656320596	178.67800722562527	0.6695638958278992
237.80708326987363	146.9394903189957	0.08740764761625665	176.43156918321674	0.2599688815776721
238.98306773211024	142.3678230595175	0			167.04321973814095	0
240.15905219434686	138.24122260409868	0			159.19843664254924	0
242.51102111882005	133.98529507014075	0.04227798109318873	147.75195835935497	0
243.72198361795324	139.24632819589277	0.26453732639351013	156.3496152514545	0.4322596933724752
244.93294611708643	146.83800568468286	0.35539190865200515	172.12758756868575	0.7252555364375736
246.14390861621962	149.66330199273898	0.23356081521742608	179.65084493277254	0.5546232570615287
247.35487111535278	145.3460871374645	0.01870374255820543	171.06211093667002	0.04812570507901353
248.44473736457266	141.21039294283145	0			163.0837648955601	0
250.6244698630124	134.36159643791723	0			151.2769923807715	0
251.94242893532547	134.23098296735944	0.10046018284052168	147.22901534240216	0.05562759799214293
253.2603880076385	141.9422096281424	0.32375981876456184	161.82696909379877	0.5932021560145884
254.4037310743529	148.3279688293724	0.33770705564731524	175.7024766026085	0.721343123481916
255.54707414106724	148.96650128779729	0.17135194950269605	178.91396425937472	0.4358474959420204
256.6904172077816	144.40410737462594	0.0018784597153996213	169.4435563898758	0.0011503162707653968
257.83376027449594	140.17456057745247	0			161.3958939630248	0
260.12044640792465	133.4243559631789	0.0029171122502790023	149.58312966241127	0
261.34095025718284	135.62810098831136	0.16879919597518017	150.60965407361644	0.19928817661743475
262.5614541064411	143.28095667185693	0.3421873893551609	165.4630269036954	0.6515293880049992
263.7819579556993	148.95562262079346	0.3086106964762623	178.15730831570002	0.6828465379216658
265.0024618049575	147.06876228194037	0.09266157539188632	176.33101688763497	0.27217187829664297
266.1009152692898	142.75607036577676	0			167.47709748308404	0
267.19936873362224	138.8353260542048	0			160.00107667856878	0
269.396275662287	132.9971580986042	0.011409222817897597	148.8766703985707	0
270.5732491594891	136.17015894171948	0.19995339895060932	152.23113330586986	0.2729137248118969
271.75022265669116	143.73134403025		0.3486350991120126	167.04298936867986	0.6752132288357134
272.9271961538932	148.91526052695767	0.29998747743954884	178.67320100067013	0.6695446426107798
274.1041696510953	146.92304707379185	0.08719282112028862	176.4121809863853	0.25946917811467485
275.28114314829736	142.34864581422664	0			167.02021229943367	0
276.45811664549944	138.21991643438707	0			159.1731586856607	0
278.81206363990356	134.0003602197739	0.04292234923815714	147.72583786970142	0
280.0242701754556	139.29536635520327	0.2655131961214271	156.41244437380595	0.4347594325918297
281.2364767110077	146.8836537021938	0.3552789437208284	172.20256131151177	0.725675030668929
282.44868324655977	149.65606968316666	0.23202280233354788	179.63486108756962	0.5517874507224808
283.66088978211184	145.30400204078302	0.017746211144089412	170.9546253870493	0.04513280522640916
284.75187566410875	141.16746317525255	0			162.98594717864665	0
286.93384742810247	134.31883993622887	0			151.193038197441	0
288.2467616526975	134.25258910518076	0.10219194307050317	147.261746531869	0.05831788523726397
289.5596758772926	141.9451808577753	0.3240788706475485	161.83781507928663	0.5941504980246599
290.7040983014512	148.32522199683302	0.3373818064797256	175.7114879858631	0.7210055685569994
291.84852072560983	148.93073468086178	0.17025360373464773	178.8645670924275	0.4336851288969833
292.99294314976845	144.36162453484823	0.0017021588913283042	169.38891556623742	9.57401113133228E-4
294.13736557392707	140.1318349684099	0			161.3433093412462	0
296.42621042224437	133.39898968989283	0.003210541173198312	149.53440717598173	0
297.6454859586699	135.65916624727265	0.17052362397277904	150.6943616307346	0.20331932375522677
298.8647614950954	143.31632892654795	0.34265629934059816	165.56796341920113	0.6531567928169629
300.084037031521	148.95847756580366	0.3079005742910141	178.1979094001791	0.681773375099168
301.30331256794653	147.04166993668554	0.09170576191073165	176.29931793298988	0.26995445527412903
302.4006605507296	142.73440970317762	0			167.45642029607927	0
303.49800853351263	138.81854580819905	0			159.98940418830045	0
305.6927044990786	132.9877241265681	0.01143226535044166	148.87526750572175	0
306.86912636852185	136.15869103218165	0.1999299554786176	152.22627774775268	0.2728576513054503
308.045548237965	143.71617921939057	0.3486029675563815	167.02912630995542	0.6750858935574222
309.22197010740825	148.9037647822587	0.3001414114482607	178.66425440544754	0.6697869174380882
310.3983919768515	146.92371262769743	0.0875443306662617	176.42802669202402	0.26028678710716674
311.57481384629466	142.350482439651	0			167.0365519018805	0
312.7512357157379	138.222400068593	0			159.18925263676346	0
315.1040794546243	133.97269446810296	0.04241101898177579	147.73989842736069	0
316.3153097194381	139.24093671188137	0.2647435420245507	156.3563147763828	0.4327876368811181
317.526539984252	146.83226876939972	0.35536872712057505	172.13725729770167	0.7253459103518041
318.7377702490658	149.6467751853522	0.23323512126269336	179.64169629931234	0.554023237986139
319.94900051387964	145.32215687964992	0.018495145593574208	171.03341898514188	0.047480277666012455
321.03910775221203	141.18627947154488	0			163.05710021066005	0
323.21932222887693	134.33709996996183	0			151.25289303100166	0
324.5360544921393	134.21883510397734	0.10079435855250428	147.22829226587015	0.05615252691768272
325.85278675540155	141.92456750663516	0.3237985927970083	161.817725957784	0.5933173262687331
326.99615942224403	148.30992962326607	0.3376752770254203	175.69339443996475	0.7213102965775902
328.13953208908646	148.94619393901098	0.17125967546908605	178.90091916092797	0.4356659085762479
329.2829047559289	144.38374360201226	0.0018639311687887036	169.4308247107173	0.001125753177850045
330.42627742277136	140.1544396376625	0			161.38397536821765	0
332.71302275645627	133.40515590665217	0.0029344289068978717	149.57185250818495	0
333.93329546087324	135.6108804264571	0.16886902728179692	150.60380891087885	0.1994513241408253
335.15356816529027	143.26289986419013	0.3421947689760204	165.45556377183487	0.6515549128616968
336.37384086970724	148.93763478996314	0.30862432615088864	178.149111337805	0.6828670933550409
337.59411357412426	147.05370923069998	0.09273016538105677	176.3282165247272	0.2723309579846867
338.6923590080996	142.7417269486819	0			167.47519090863398	0
339.7906044420749	138.82136799628933	0			159.9995736685829	0
341.9870953100255	132.9796548971866	0.011345798647565346	148.8750322649447	0
343.1639905253393	136.1446921043548	0.19971304159466832	152.2107359938984	0.2723388745500995
344.3408857406531	143.70452216066127	0.3485713372890846	167.01709116707443	0.6749606712707037
345.5177809559669	148.89519144356183	0.30016514296690466	178.6589631156882	0.66982425368248
346.6946761712807	146.91287346997413	0.0874881410760242	176.41916878816525	0.26015610086416974
347.8715713865945	142.33826411882663	0			167.02567867761394	0
349.04846660190833	138.2090413589201	0			159.17699320601858	0
351.40225703253594	133.9746289844902	0.042687251533676696	147.72668962050406	0
352.61400881851046	139.2574160504725	0.26516266608904254	156.38123121853278	0.4338611335948005
353.825760604485	146.84733800058032	0.35532069316788967	172.16737917976096	0.7255259224450067
355.03751239045954	149.63939079104475	0.23257943266547834	179.63313447843205	0.5528144616737988
356.2492641764341	145.29985528150283	0.018082900300902437	170.98557301330803	0.04618774808081715
357.3398407838112	141.1636481239871	0			163.01347377735073	0
359.5209939985654	134.31446203501577	0			151.21519282280553	0
360.8355419054476	134.22287136502877	0.10151099589729795	147.23964562917084	0.05727852206436194
362.1500898123298	141.92027920132082	0.3239251476035602	161.81870211648973	0.5936933862596098
363.29385918766434	148.30349393750848	0.3375489105910757	175.69380906836432	0.7211794301242851
364.4376285629989	148.92723100081915	0.17083707199211562	178.87918530247958	0.43483408052774347
365.5813979383335	144.36224002700632	0.0017909518692077481	169.40718174170752	0.0010480205710691201
366.72516731366807	140.13295129840378	0			161.36135361621155	0
369.0127060643371	133.39022792461463	0.003045107095401009	149.5508620764036	0
370.2324652195829	135.61685787285913	0.1695098789294279	150.63243677005408	0.20094892627243444
371.4522243748286	143.27019737618002	0.3423660832120788	165.49100170543463	0.6521482331405806
372.6719835300743	148.93331181344294	0.3083746195584109	178.1612720569482	0.6824902477575182
373.89174268532		147.03957430557233	0.09240925321195201	176.31614557483988	0.2715866201327228
374.9895259250412	142.72976712319795	0			167.4673459400987	0
376.0873091647624	138.8112859510285	0			159.99508272192753	0
378.2828756442047	132.9711046312573	0.011333995172263838	148.8741868562299	0
379.4595490826251	136.13290487610251	0.19962871095716817	152.2027331941455	0.27213721204871105
380.6362225210454	143.69098000048186	0.3485396063421883	167.00411764200055	0.674835175631012
381.8128959594657	148.88508135670168	0.30027611679315513	178.651406226949	0.6699987946887319
382.98956939788604	146.9102284736876	0.08770695469672891	176.4271600936214	0.2606649972176454
384.1662428363064	142.33597376514885	0			167.0333672687836	0
385.34291627472675	138.20683143260138	0			159.18408280058608	0
387.6962631515674	133.9571809477342	0.04243410938716969	147.7321497514243	0
388.9075295861144	139.226576659409	0.26477771367392927	156.35160751455825	0.4328751363863194
390.1187960206613	146.8180677108743	0.3553649668433458	172.1332338936635	0.7253603484538542
391.33006245520824	149.63118804811094	0.23318396960191598	179.6350637014681	0.5539289779017045
392.5413288897552	145.30557224654552	0.018462976817230265	171.02394422648655	0.047380739902880956
393.63146868084743	141.16966111001977	0			163.04794883322242	0
395.811748263032	134.32004683335242	0			151.24383649283664	0
397.12818002173265	134.20257293826393	0.10082016085977825	147.22149018029654	0.05619306118537028
398.44461178043326	141.9062796001756	0.3237815810339413	161.80665458034085	0.5932667936023304
399.58782168435766	148.29219321346199	0.3377003356226796	175.6827198671629	0.7213361845886643
400.73103158828206	148.93196372055854	0.17136052295889878	178.89650745348862	0.4358643670480319
401.87424149220647	144.37072343239208	0.0018836959656226232	169.42839535779513	0.0011591690191723352
403.01745139613087	140.14167814840994	0			161.38187112635046	0
405.3038712039796	133.3901965087626	0.0028998304768925263	149.56953642008958	0
406.5241350883683	135.5879061016443	0.16863426491331143	150.58327193729744	0.19890287845947036
407.74439897275704	143.2383289460777	0.34211903110010683	165.42980425834		0.6512930780587036
408.96466285714575	148.91882292980767	0.30876135525395476	178.13384726087648	0.6830736630598114
410.18492674153447	147.0429936181455	0.09296390511800012	176.33082023658426	0.2728730221233388
411.2831642374843	142.73074480142773	0			167.4767118835682	0
412.3814017334342	138.80989380838756	0			159.99988693162655	0
414.5778767253338	132.96342069296952	0.011280319038886745	148.87336809951907	0
415.7547764678838	136.12094513343436	0.19948107802993836	152.19121217064958	0.27178420618412547
416.9316762104338	143.67998410462653	0.34851341902353045	166.99350773651554	0.6747316989156261
418.1085759529838	148.87672476622566	0.3003162193298097	178.6460825385018	0.6700618475424825
419.2854756955338	146.9023075143912	0.08772547849750506	176.42343367659754	0.2607080753952647
420.4623754380838	142.32732105793525	0			167.02839240467833	0
421.6392751806338	138.19751400677507	0			159.1781481773674	0
423.9930746657338	133.95318701461323	0.04253611119119244	147.72524356911052	0
425.20452901124435	139.22794910964473	0.2649329769189392	156.35878428916646	0.4332727548604358
426.41598335675496	146.81899101986775	0.35534739722719233	172.14239181649705	0.7254270158939058
427.6274377022655	149.62396863611048	0.23294311884012947	179.63012651518375	0.553485059376561
428.8388920477761	145.29288086627844	0.018309841503099836	171.00467321348373	0.04690689152732142
429.92920095873563	141.15685651010415	0			163.03023291543346	0
432.10981878065473	134.30712303556683	0			151.22819342550184	0
433.42540677561885	134.19899409857524	0.10107229005891095	147.22328888046096	0.056589171736995195
434.740994770583	141.8991866568585	0.3238188113364165	161.80348147442035	0.5933773900902988
435.8842869827545	148.284558400137	0.33766580830892645	175.67950296301		0.721300509016365
437.0275791949259	148.92122473565013	0.1712501831188093	178.88782949473162	0.43564722764399627
438.1708714070974	144.35948853447482	0.0018649249288158415	169.41923989371634	0.0011274333143275737
439.3141636192689	140.1305354610194	0			161.37324273042444	0
441.600748043612	133.3805789017389	0.0029261749716124478	149.56149700509692	0
442.8208327633586	135.5827830527153	0.16877542638167825	150.58619708585988	0.19923264532521243
444.04091748310526	143.2331262678137	0.34215264401022016	165.43336763425725	0.651409246450195
445.2610022028519	148.91155789044527	0.30872190049483283	178.13298260245767	0.6830142021284101
446.48108692259854	147.03507142953595	0.09293236084769672	176.32766157481169	0.2727998720754871
447.57916317037046	142.72347728179474	0			167.4746552738877	0
448.67723941814245	138.80310829907714	0			159.99859149658485	0
450.87339191368636	132.95557908920955	0.01125426780227228	148.8726911386292	0
452.05022115167793	136.10950596643775	0.1993749378229965	152.1821563487789	0.27153044002343085
453.2270503896695	143.667698545287	0.3484833651824322	166.98145175412267	0.6746130480657022
454.403879627661	148.86760128065325	0.30040343625384847	178.63940424289396	0.6701989395167339
455.5807088656526	146.89828316307953	0.0878770622820619	176.427617868907	0.2610605761571794
456.7575381036441	142.3232841665997	0			167.03195552050403	0
457.93436734163566	138.19330945910048	0			159.1809943246838	0
460.28802581761875	133.94077534309656	0.042404276831812464	147.7266971285186	0
461.4992242172811	139.20847311023377	0.26473025184974425	156.3417634537818	0.4327536073653343
462.7104226169435	146.80038270520822	0.35537044746402846	172.12303945001997	0.7253392845639862
463.9216210166059	149.6165152478022	0.23326124176507118	179.6298452277608	0.5540713691674153
465.13281941626826	145.29286842151205	0.018512886406327412	171.0236229264057	0.0475351715504546
466.2228979759645	141.15698493195444	0			163.0471355529894	0
468.4030550953568	134.30691536413235	0			151.24195536122772	0
469.7196031733542	134.1848424738696	0.10070158680815923	147.21204529026525	0.05600679088677254
471.0361512513516	141.8880047540508	0.3237367862693098	161.79461917491125	0.593133753267143
472.1791057072048	148.27495280379458	0.3377534029995075	175.67125635624546	0.7213909392947904
473.32206016305804	148.92106871318225	0.17155621158595147	178.8963598487128	0.4362494157920481
474.4650146189112	144.36166146892856	0.001920257240292419	169.43106209719016	0.0012209809624552214
475.6079690747644	140.1328898216563	0			161.38463891585158	0
477.8938779864708	133.37771722073566	0.002839948904514685	149.57170592582648	0
479.11423521142586	135.56249640028864	0.16824970183705	150.555607285967	0.19800466772043296
480.334592436381	143.2108866983511	0.3420016110224167	165.39501673792802	0.6508877072843783
481.5549496613361	148.89995591501892	0.3089603124333251	178.11510371266965	0.6833732990199842
482.77530688629116	147.03506011790572	0.09328977679758373	176.33638103361912	0.27361259212387906
483.8736283887508	142.72206792325323	0			167.48024431817697	0
484.97194989121033	138.80029537179635	0			160.00143524309553	0
487.16859289612944	132.94833312076852	0.011211332429969363	148.87205441813128	0
488.3455472028156	136.09835480375884	0.19924609005889812	152.17195748519788	0.2712224127937135
489.52250150950186	143.65689658773366	0.3484569577372556	166.9708982414642	0.674508884280473
490.69945581618805	148.85948234235673	0.3004564897091472	178.63393955978768	0.6702823058483643
491.8764101228743	146.89202160544815	0.08793611216340752	176.42655366553234	0.2611978860059605
493.0533644295605	142.3165381219573	0			167.02988369994569	0
494.23031873624666	138.18607626739018	0			159.17807458725966	0
